relative_path,family,seed,completion,classification,sha256
scalability/seed_192338__n_farmers=25.json,SCALABILITY,192338,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,95c427cf0ceadfedda4062e984e994c0e69bab4d0ece91e2ad3217f97e578668
scalability/seed_192338__n_farmers=250.json,SCALABILITY,192338,COMPLETE,CLEAN,9a9710d99fbd0683f40cf9ffdfa87a4858703dce8155f667e2b814429e1b6413
scalability/seed_192338__n_farmers=50.json,SCALABILITY,192338,COMPLETE,CLEAN,847bf25ea981e98840634e207c19f7f7325b0e15ac7ed00199f1eba3455af3ac
scalability/seed_192338__n_farmers=500.json,SCALABILITY,192338,COMPLETE,CLEAN,8d86458b1c91202ee5dcbb5a1c4141cf7936b462355d2c443e3197762b4b7c86
scalability/seed_196157__n_farmers=100.json,SCALABILITY,196157,COMPLETE,CLEAN,3bd3236ab689ab34e58cdca9ab59b95f519a7f93062594260d2ca986e033819b
scalability/seed_196157__n_farmers=25.json,SCALABILITY,196157,COMPLETE,CLEAN,32afcfe13229b863f6fdaa12b11f963e036fd4a80564c5a5a78c194a5b4842dc
scalability/seed_196157__n_farmers=250.json,SCALABILITY,196157,COMPLETE,CLEAN,d8ce61f510271e7a6172fc095b808ff66d509db2b92db72081bca7c71fbb9abe
scalability/seed_196157__n_farmers=50.json,SCALABILITY,196157,COMPLETE,CLEAN,ecdd7e3beee842cbb3f0d9bf5f7eb87dc50aa8bfe4dc967c5660406e6b5753b6
scalability/seed_196157__n_farmers=500.json,SCALABILITY,196157,COMPLETE,Infeasible|proposed.reopt_phase3,7285df96dfe5caa69c735643677ed0b3aa7068b0511c5dc8beacc5f68e4daf0b
scalability/seed_200768__n_farmers=100.json,SCALABILITY,200768,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,0ce4f3f9c6f6f656c462929b0d9312cc3d2c38b8c8ca4d4d78c9e2cbf17e9bb0
scalability/seed_200768__n_farmers=25.json,SCALABILITY,200768,COMPLETE,Infeasible|proposed.reopt_phase3,64f1f9e98aaad61dffd4ef2d7ebefa194b80b8d5d40c0285fdce680d433eb90c
scalability/seed_200768__n_farmers=250.json,SCALABILITY,200768,COMPLETE,CLEAN,b3a9bd6f6fad95fa47a29b997ee0ddcb4cd649e57ca7a37c96b8765aaf1988ab
scalability/seed_200768__n_farmers=50.json,SCALABILITY,200768,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,d18743a1ff779f8a444d9d443b0128abdf38d2fed4ca9d1a47d37bd1807cc6d6
scalability/seed_200768__n_farmers=500.json,SCALABILITY,200768,COMPLETE,CLEAN,3d7d7b2fb951cdf7bd6b30b268b8c4431d78154f16965b7e527c57f952a95711
scalability/seed_222335__n_farmers=100.json,SCALABILITY,222335,COMPLETE,CLEAN,bda3f8e238de1bcfaf9554a579f2d5cbd9d9f4b024042d1e55946b19b78c29ef
scalability/seed_222335__n_farmers=25.json,SCALABILITY,222335,COMPLETE,Infeasible|proposed.phase3_e_star,dbdd4275dd6c2e2e319de0b6de4c5866c4eda9369b562c3201b446cc11252582
scalability/seed_222335__n_farmers=250.json,SCALABILITY,222335,COMPLETE,CLEAN,279371928b3def22e59e45d2dff06a02871016447390d97c186c12c74385fa12
scalability/seed_222335__n_farmers=50.json,SCALABILITY,222335,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,133afda2a5fc5d1d6d08eda1e51f9bbf2fce5ed7077e3d4c64e2f0d81fb028f1
scalability/seed_222335__n_farmers=500.json,SCALABILITY,222335,COMPLETE,CLEAN,d3c3e9ae2427eb56059339a51dfa2afd2a7a5f914efe2f4b9abafd02480414b1
scalability/seed_262122__n_farmers=100.json,SCALABILITY,262122,COMPLETE,CLEAN,9ca1c6ed4ead526a3af3b285d9baeebffaf23f7f4bf22ea1d34aee8575afce77
scalability/seed_262122__n_farmers=25.json,SCALABILITY,262122,COMPLETE,CLEAN,d60d75eed5584e4549ce0f2b57e525613a7e381efba7134080ef3a28f352119f
scalability/seed_262122__n_farmers=250.json,SCALABILITY,262122,COMPLETE,CLEAN,660df7ff58821d51eb80026fb9ae93d9dd54bf520ed0172ee158bca6cd41bd7f
scalability/seed_262122__n_farmers=50.json,SCALABILITY,262122,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,30e810b7eb96a0e619fcaf78630c89621deddf6a63a113f043a92fc64657c047
scalability/seed_262122__n_farmers=500.json,SCALABILITY,262122,COMPLETE,CLEAN,0dcf32ebb8677874cc5e7d55f8bd8a546b955aced77f784e31bab3be432f3841
scalability/seed_288572__n_farmers=100.json,SCALABILITY,288572,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,5c0c14e29e59f42a9611ecb6e5f29fd1407d6f754c10a8c2e04df02fbd69269b
scalability/seed_288572__n_farmers=25.json,SCALABILITY,288572,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,54f1dfbd7c76c02db858a35041f2c8a4a1a821bc31ba6bf28d8178c2e3be229f
scalability/seed_288572__n_farmers=250.json,SCALABILITY,288572,COMPLETE,CLEAN,a30408ddd6456a63deb6ae18b07388696b9d48b07b2f316bfa125d00ce5ecc85
scalability/seed_288572__n_farmers=50.json,SCALABILITY,288572,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,ead65a1982abd983ec785925209288f88d2d548166b5bb962166f3fa3e858f01
scalability/seed_288572__n_farmers=500.json,SCALABILITY,288572,COMPLETE,CLEAN,2ebe274e5ec459a29650b60251675e13297be0e813a83e72c083a84ffa9b6550
scalability/seed_320290__n_farmers=100.json,SCALABILITY,320290,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,c78f0a4018db15309b5673a1ec652ccf618a4eb9c53c5ce458d0a3782f3ad493
scalability/seed_320290__n_farmers=25.json,SCALABILITY,320290,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,c640e707e0216edd718fbdd0295072745ff3d5ad13f92b0f991e40f205e02e09
scalability/seed_320290__n_farmers=250.json,SCALABILITY,320290,COMPLETE,CLEAN,3fe7c1292976fbf47110d38d710e0d673df6bd2f57926fe2d6aa1e80fcc227d4
scalability/seed_320290__n_farmers=50.json,SCALABILITY,320290,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,d602dae7694d81d86799252843de6c69fa551a117e8424bc6db7851b03a2e097
scalability/seed_320290__n_farmers=500.json,SCALABILITY,320290,COMPLETE,CLEAN,2f9e347a6605b3d814ae55f0d9fc57351441da45845bbc5ec549d20adc35ff22
scalability/seed_321611__n_farmers=100.json,SCALABILITY,321611,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,40b49bea809d59887f6d8cbee34bb4355e54a2fe97d28703ab2705e4f12b9601
scalability/seed_321611__n_farmers=25.json,SCALABILITY,321611,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,fbac1b648a1784d18af9904599ba784dacd2a1921ec1eb459f9a03d236a0aea1
scalability/seed_321611__n_farmers=250.json,SCALABILITY,321611,COMPLETE,CLEAN,0e98aa062b820c7a48ca0680716c88d9ea297cf45a9d4b992003b5b1bd909b00
scalability/seed_321611__n_farmers=50.json,SCALABILITY,321611,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,d27489e9ce11841b6ae21495d4a17f53bc984dfc10c34f05a27f5680ec10151b
scalability/seed_321611__n_farmers=500.json,SCALABILITY,321611,COMPLETE,CLEAN,d50bc24497a6f0e4e6f6559032581aa3195f144a4610cfa43df0dbfe24788111
scalability/seed_331297__n_farmers=100.json,SCALABILITY,331297,COMPLETE,Infeasible|proposed.reopt_phase3,8b5641b5534a6dcf3e210dcb2689357577b45291e042ab351fb4689367eae026
scalability/seed_331297__n_farmers=25.json,SCALABILITY,331297,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,e88eec732ce336a5b4c5fb99043ba50219d3f56067021a7cc866211d33ad4ca2
scalability/seed_331297__n_farmers=250.json,SCALABILITY,331297,COMPLETE,Infeasible|proposed.reopt_phase3,96d1c55073f2a3fb7e565db7399165df6e413f50e9f5347ac634576bea8afb96
scalability/seed_331297__n_farmers=50.json,SCALABILITY,331297,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,ff0d3214cc2550ff3c80ffbfb5f79e76dcc9d9427c924dae8e7ad4bd107e3843
scalability/seed_331297__n_farmers=500.json,SCALABILITY,331297,COMPLETE,CLEAN,c69abf5a8f500050f34587813bce3ee411037d6871e341124d30bcb9fd5cf742
scalability/seed_385101__n_farmers=100.json,SCALABILITY,385101,COMPLETE,Infeasible|proposed.reopt_phase3,fb3a616b0433ab748acd63181eef79ade5cb2fcb6a9ab449c97d66d295c4d1c0
scalability/seed_385101__n_farmers=25.json,SCALABILITY,385101,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,c26ec33d717f94e8a64b79f567bad93633d4630280ab552e21f3c6aabcca3491
scalability/seed_385101__n_farmers=250.json,SCALABILITY,385101,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,7c708b65ead6b88074b19de821b7c13542f802c77a7e73e2490f858e0a4a12a0
scalability/seed_385101__n_farmers=50.json,SCALABILITY,385101,COMPLETE,Infeasible|proposed.reopt_phase3,6766776444e779f671330580714328ddaf0aac2c8d8b285905f1bcfb3a4ef94e
scalability/seed_385101__n_farmers=500.json,SCALABILITY,385101,COMPLETE,CLEAN,f175a56bbd8b01e1eb716b53139332d7b35bef00065754a48ca2c8b91e890209
scalability/seed_449132__n_farmers=100.json,SCALABILITY,449132,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,3979edeeaa35adf8fb5182cb03bf3d84baf42afca77f3aa3ea9e43205d8ea616
scalability/seed_449132__n_farmers=25.json,SCALABILITY,449132,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,12d2d36b397a7e63dd48f36664a9d0d48f840df9773535808237844d7617886d
scalability/seed_449132__n_farmers=250.json,SCALABILITY,449132,COMPLETE,CLEAN,d71651c498fa6ddbdc13e2256573ecbf91f48b5f335bcaabb4fc99652495c09c
scalability/seed_449132__n_farmers=50.json,SCALABILITY,449132,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,b464e73f2e79675d65d874cbc64c5f7e40b8333debe6af0118e3dbd7c982fbad
scalability/seed_449132__n_farmers=500.json,SCALABILITY,449132,COMPLETE,CLEAN,1615ac855fe9ce6032faf3d52c64e2fbe290b82ee005ef3906a01898bfe12435
scalability/seed_496928__n_farmers=100.json,SCALABILITY,496928,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,2ae1a8340b60f8adb3302790235c65bc08674b04022b97121e1f27db11c2d127
scalability/seed_496928__n_farmers=25.json,SCALABILITY,496928,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,e331fe392f7ddf309b181376bbc9247673ac716c0221303ca7a6d0c7dcd6cd87
scalability/seed_496928__n_farmers=250.json,SCALABILITY,496928,COMPLETE,CLEAN,c44576f3f595a5ccbf3a2836d054727f1371234f20454010ed62dba6de6dc839
scalability/seed_496928__n_farmers=50.json,SCALABILITY,496928,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,3e2da60d567ca3f7476e14e7abb496bde78ca24901c2ca94f56bf34d8c57cc19
scalability/seed_496928__n_farmers=500.json,SCALABILITY,496928,COMPLETE,Infeasible|proposed.reopt_phase3,41040dab54dcbe683270212cabc8b40dce7ce9ea699f51f425c284a3dc760e71
scalability/seed_514942__n_farmers=100.json,SCALABILITY,514942,COMPLETE,CLEAN,fc46bceb5dfc15bfa82fb091dbe6a354023b7d17452fe19941cc36c18fa9e468
scalability/seed_514942__n_farmers=25.json,SCALABILITY,514942,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,653f36a891d2b74e72fb26c53a8c6610f62630a1520412c86b30f15d3f9dbee4
scalability/seed_514942__n_farmers=250.json,SCALABILITY,514942,COMPLETE,CLEAN,8f54b30bdd2dfa77bf8b4db225d4729ca0be52dc9cf10036eae7bc85cc685bee
scalability/seed_514942__n_farmers=50.json,SCALABILITY,514942,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,a15e274805b47f49490b383ee6c6a6bef1b83e2436533be536b549d207b2c6b8
scalability/seed_514942__n_farmers=500.json,SCALABILITY,514942,COMPLETE,CLEAN,26e4440dfa854dbf688e356bde650d9514522169cceb2800fb278ca09c9a403c
scalability/seed_52314__n_farmers=100.json,SCALABILITY,52314,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,722c06706c3dee09ac68e9c6ca007e9c6cc253af40efaeba181b6e8823e9aabf
scalability/seed_52314__n_farmers=25.json,SCALABILITY,52314,COMPLETE,Infeasible|proposed.reopt_phase3,29c7a5e76e225af9bc136717634bfe57a66c5dc5e9473629b595f148d6b3d87e
scalability/seed_52314__n_farmers=250.json,SCALABILITY,52314,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,3a62591f33e2b2269a1faf7d7f072ccdf9bef6b0ae9176640d162b1a43b3b5b0
scalability/seed_52314__n_farmers=50.json,SCALABILITY,52314,COMPLETE,Infeasible|proposed.reopt_phase3,d2bb09751e4263794457f080cb97d66466847d845e29bd60400e536f7b73e2e9
scalability/seed_52314__n_farmers=500.json,SCALABILITY,52314,COMPLETE,CLEAN,b128b23d0b0c95f45a78d524a053172034a8f6389bf8275735a8d452241c4b46
scalability/seed_57684__n_farmers=100.json,SCALABILITY,57684,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,33e70afb2efa67c090311ac0c688e9a8eb93c2ca8fad8fe135999e79f05d8ea5
scalability/seed_57684__n_farmers=25.json,SCALABILITY,57684,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,98b15eeb3caf6d1c79ba6ee0e50d565d291c433178aa95ddc920801073eb1ef3
scalability/seed_57684__n_farmers=250.json,SCALABILITY,57684,COMPLETE,CLEAN,7cfed8d24bd2b8d87279c4bf72de034ffcab9f5c3ae3570f7e97ed7bbc1a4145
scalability/seed_57684__n_farmers=50.json,SCALABILITY,57684,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,fcb7bd01a68731d6309f0b8ec517631bd8cae9245082112cad629f2eab88ebb6
scalability/seed_57684__n_farmers=500.json,SCALABILITY,57684,COMPLETE,CLEAN,a44671f91a8b3c7a12d0a6c48ab774d07f6eca00fa17bd9918898edb369f9f29
scalability/seed_621609__n_farmers=100.json,SCALABILITY,621609,COMPLETE,CLEAN,999fc3423bca7753d484ee8d12fb7eca548d7636370d619917a1511758cc3485
scalability/seed_621609__n_farmers=25.json,SCALABILITY,621609,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,bd5639ebe3559a6bb5674b7909d9e50c414c0ac65224689fdefbba358d616221
scalability/seed_621609__n_farmers=250.json,SCALABILITY,621609,COMPLETE,Infeasible|proposed.reopt_phase3,8954cbfbb41f53b86a44cc0e61f2e8da8a38c71928d7c1750c04592b1e468259
scalability/seed_621609__n_farmers=50.json,SCALABILITY,621609,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,ef59534141bd241ba1311f65257c02fae18afcf2b55bddd699acc395b9f1fd22
scalability/seed_621609__n_farmers=500.json,SCALABILITY,621609,COMPLETE,Infeasible|proposed.reopt_phase3,14dd5f0eae4d34e867101fbceb68e580abe9a72de05a90b921eadfd3eba3e289
scalability/seed_627177__n_farmers=100.json,SCALABILITY,627177,COMPLETE,CLEAN,09270022ae42bd95c5aadbe98da42a36d2c6a5eab5c3602a7b75101cb17e4da9
scalability/seed_627177__n_farmers=25.json,SCALABILITY,627177,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,34301c8bd74b9f2f5161862cea356179c1fe2538741ee0ab192578c35c11b027
scalability/seed_627177__n_farmers=250.json,SCALABILITY,627177,COMPLETE,CLEAN,7d9b727066f4b38e8ad171f71b213abf46a33648a4437c8cd270e3d3d1d1a5fc
scalability/seed_627177__n_farmers=50.json,SCALABILITY,627177,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,d1b70ac7a2b639c6e4af47988030f7b2c8e26dcd1acaa4cecb4ad4609223dc77
scalability/seed_627177__n_farmers=500.json,SCALABILITY,627177,COMPLETE,Infeasible|proposed.reopt_phase3,5fe5957d9339bf45a215499c9b080371451b1958a52e8137e58ae9a2620644b1
scalability/seed_637394__n_farmers=100.json,SCALABILITY,637394,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,4096b785700507e9facbc102be2a07b35406dbcdd0b61444a700218020a939a4
scalability/seed_637394__n_farmers=25.json,SCALABILITY,637394,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,71ed09af22b462616eb14a6837f37b5c59e682170ec55ed8cc172b82bc789851
scalability/seed_637394__n_farmers=250.json,SCALABILITY,637394,COMPLETE,CLEAN,2113bd3ed0d6846daa3ca5487fc1d746ac1731e10e7b64fd61a5683d941c5ada
scalability/seed_637394__n_farmers=50.json,SCALABILITY,637394,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,9260cf05d49630d27e7db04d595ff2607c7733d88f041f7594a8846ebf2ba94d
scalability/seed_637394__n_farmers=500.json,SCALABILITY,637394,COMPLETE,CLEAN,c2d89f0a3910aa36b42ec08704ba9dd6cabb5ef6a718ef958dcaee43ac11619e
scalability/seed_651976__n_farmers=100.json,SCALABILITY,651976,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,09da0422ec82d9e97438c5010330db79f6395317277cf695dfb006c8db623995
scalability/seed_651976__n_farmers=25.json,SCALABILITY,651976,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,64208f8a2165c71f71c0af175d87400eb1b2f8c0ee1a527bca1c981faa4a146b
scalability/seed_651976__n_farmers=250.json,SCALABILITY,651976,COMPLETE,CLEAN,91bef4c7b59e98b087627024c8e06faac7a0b2dd9d46f9167123f274f63481fb
scalability/seed_651976__n_farmers=50.json,SCALABILITY,651976,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,2e202b18b8ed3e97e253daba9fe189ff303dc2db0828ab78f6f282664b2f90f0
scalability/seed_651976__n_farmers=500.json,SCALABILITY,651976,COMPLETE,CLEAN,29211d096812f4fea54ce343976b9f11f9571fdbf531dc2b86a9144b67492cd8
scalability/seed_65693__n_farmers=100.json,SCALABILITY,65693,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,0040ac5fd0ec551b05a4b95701c53c710dd0f2e112b4fe620ac87459703547fc
scalability/seed_65693__n_farmers=25.json,SCALABILITY,65693,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,a5e2ad7a7c1502f16fe289f5e8e82381b5da829a46c98706ed34cb97f259e3b8
scalability/seed_65693__n_farmers=250.json,SCALABILITY,65693,COMPLETE,CLEAN,b1f2dd6376700c462bfde35f9de62ca37363529e5f27152fc19584adbba512bf
scalability/seed_65693__n_farmers=50.json,SCALABILITY,65693,COMPLETE,CLEAN,91c52722472de75d78ede8c38deb368920a8ab515a8241cfd0543cdb5b2e82ac
scalability/seed_65693__n_farmers=500.json,SCALABILITY,65693,COMPLETE,CLEAN,5924374f828c902649bc22cce84260d50ab8d176e16dd755c64373a226b16a2c
scalability/seed_679242__n_farmers=100.json,SCALABILITY,679242,COMPLETE,CLEAN,d126186819212cf777e3d410497cdc7540af2804d3a4524645f70d125876c3e7
scalability/seed_679242__n_farmers=25.json,SCALABILITY,679242,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,9041649871d611aaa95f409b95ae3464b80c03337180c7cafcf9f86d716cb4dd
scalability/seed_679242__n_farmers=250.json,SCALABILITY,679242,COMPLETE,CLEAN,f3ceb7620267e3708655b5cc6584662a8efd81769c21550de44cd35e5303ed7e
scalability/seed_679242__n_farmers=50.json,SCALABILITY,679242,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,f0c7bcadfcaf68e435eb17cfab7cec0c19a7e6f6e042e320d00ee272931cb4a7
scalability/seed_679242__n_farmers=500.json,SCALABILITY,679242,COMPLETE,CLEAN,df103cde2038bdb6936cb2aca978b6429efffa70d650eb133b9ef22745e6de68
scalability/seed_720982__n_farmers=100.json,SCALABILITY,720982,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,c894c9e366013e2b166ad6598c46e033a7643839ebb3681231cfb51f91ffb188
scalability/seed_720982__n_farmers=25.json,SCALABILITY,720982,COMPLETE,Infeasible|proposed.reopt_phase3,df51ef2be3fd865fec97ff01cf2fafaac7b8f1cfe2111037d94a25d0369aae97
scalability/seed_720982__n_farmers=250.json,SCALABILITY,720982,COMPLETE,CLEAN,29c84be9905b88578ab0ad26a3eb8faf252ec17cdac7c8d25f77995767d92c7a
scalability/seed_720982__n_farmers=50.json,SCALABILITY,720982,COMPLETE,Infeasible|proposed.reopt_phase3,9804e63a04bf8d394694b162a1a420b50b8f688c00fcc6cea7eb0244b1f17330
scalability/seed_720982__n_farmers=500.json,SCALABILITY,720982,COMPLETE,CLEAN,b4f085aeb6c1e4edb8a60a7f0b761d711f8fc795242937c92380a6f52bdcdcfa
scalability/seed_737579__n_farmers=100.json,SCALABILITY,737579,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,f3464e34a6de28a91eaad6c2c03bf284f01bf63f1f8a0458642a567cf6c51950
scalability/seed_737579__n_farmers=25.json,SCALABILITY,737579,COMPLETE,Infeasible|proposed.reopt_phase3,d72640576bb951e863d701c42871e28144319ed84407ca09eb611729e214eb6d
scalability/seed_737579__n_farmers=250.json,SCALABILITY,737579,COMPLETE,CLEAN,2f5e02085b7d54c03e6e040a833a4c84a8df4dc23d047fe3c3fe53197e871ad7
scalability/seed_737579__n_farmers=50.json,SCALABILITY,737579,COMPLETE,Infeasible|proposed.reopt_phase3,8f6f7abaecccc9daca6e048799bf4ca4fa4b25454ed2b976434af4b7b6bf21cf
scalability/seed_737579__n_farmers=500.json,SCALABILITY,737579,COMPLETE,CLEAN,fe8ffcef99408c9b607fb42082e5d8ec3f944a3c626340fdb951e22ece76013c
scalability/seed_750647__n_farmers=100.json,SCALABILITY,750647,COMPLETE,CLEAN,ec4f09741644b5df1106ef0768372d1f89637442fa9e0948c29dd786e38fdbdb
scalability/seed_750647__n_farmers=25.json,SCALABILITY,750647,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,f46337971a6733cb9d555bd62ba86b593cb85462c9e43b77d59f7900693bb34c
scalability/seed_750647__n_farmers=250.json,SCALABILITY,750647,COMPLETE,CLEAN,9e4729c89c5a391120761e49b80bf3fb554607734d9b6a790073a36b03666580
scalability/seed_750647__n_farmers=50.json,SCALABILITY,750647,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,a0ad8728d94f590a530adb0114bca8bd1236abe6483a74dca7c95af28ee95846
scalability/seed_750647__n_farmers=500.json,SCALABILITY,750647,COMPLETE,CLEAN,62115198f90abad4411664a5679bf78b06d9f85ea07888e8deb0f5ba9e086a6a
scalability/seed_80120__n_farmers=100.json,SCALABILITY,80120,COMPLETE,Infeasible|proposed.reopt_phase3,24d8baea592f428f2bd44c23e8491e5afa4a72f8ef2d48d2984b7174d80e98fc
scalability/seed_80120__n_farmers=25.json,SCALABILITY,80120,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,4d35e31c7a3adf3177a361374b3799234e6b06be4536f670e47fadaefe2e1a40
scalability/seed_80120__n_farmers=250.json,SCALABILITY,80120,COMPLETE,CLEAN,9171816ade240adc2e1b4f4f6fb424cd146471a8a3bc34ade8a0347173313ddd
scalability/seed_80120__n_farmers=50.json,SCALABILITY,80120,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,3c3fbc6af52c4c92dd6adc7dad3d38faea6a861234d34da1f0492cfbb8e32605
scalability/seed_80120__n_farmers=500.json,SCALABILITY,80120,COMPLETE,CLEAN,70b6fff56791cd75049682d41bbb8c51a824fd96ca98e2e7a070dc442d7f2b85
scalability/seed_803466__n_farmers=100.json,SCALABILITY,803466,COMPLETE,CLEAN,00807bd769adc579c7cc62638324226cc34f74b56f33172348bffa0d3325d01c
scalability/seed_803466__n_farmers=25.json,SCALABILITY,803466,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,615203369dfd97ca25bc184d3dd4f4fb52dc47773ab4e581b602cd5bd6803054
scalability/seed_803466__n_farmers=250.json,SCALABILITY,803466,COMPLETE,CLEAN,7d7d01c90f9104152f84c7134761562568b1f54574e1335870633506c5b9524a
scalability/seed_803466__n_farmers=50.json,SCALABILITY,803466,COMPLETE,CLEAN,4d8c3c5e0d6106b6ca0b2fd5f0c057baa3ebca4a28c75115a486b8e9846a7491
scalability/seed_803466__n_farmers=500.json,SCALABILITY,803466,COMPLETE,CLEAN,01c09ba2bf1539c130450b53fe3b13a2432ab37d7d6185c2c198c130df70852a
scalability/seed_870215__n_farmers=100.json,SCALABILITY,870215,COMPLETE,CLEAN,67751cec2a889a7009785cdf59193454065934a0a4628350a3e12e01a623b1e4
scalability/seed_870215__n_farmers=25.json,SCALABILITY,870215,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,e19dafcd7ede7f5af554743ac62de9e1fe2e46530e9aee720542dba44355349b
scalability/seed_870215__n_farmers=250.json,SCALABILITY,870215,COMPLETE,CLEAN,43f332dbb7efce0c52dc9a0b34cba7709fcb2b42768b245a4b679d0e9bbe9e66
scalability/seed_870215__n_farmers=50.json,SCALABILITY,870215,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,b9c5a213755a9de796923d818cddd609a954765e3aa4ec6603fdbd82b7d981a9
scalability/seed_870215__n_farmers=500.json,SCALABILITY,870215,COMPLETE,CLEAN,35152b2459197210d159f251953d9486d20a2030e502d3d90675dcdb63654627
scalability/seed_885219__n_farmers=100.json,SCALABILITY,885219,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,3df8725e2f27f240d110a410ec24a58491b7a367279b44901d302f7db5da4887
scalability/seed_885219__n_farmers=25.json,SCALABILITY,885219,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,f4c1af0e4caffec40b9a7f4cfa6577b0d91d38043bb2759bd184a4df90bd76e4
scalability/seed_885219__n_farmers=250.json,SCALABILITY,885219,COMPLETE,CLEAN,150a967824450603fb079f5cb0113ddf5462aa1e8f77645058047d6bf6c98293
scalability/seed_885219__n_farmers=50.json,SCALABILITY,885219,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,43a32d724aa1974a67dd74895bbe8df2241754161db0bc75ecba93d056432c30
scalability/seed_885219__n_farmers=500.json,SCALABILITY,885219,COMPLETE,CLEAN,1623dad91f8bd0b1c0ad69c763e48c906d3240aea4641f91fb444ed52a8ea102
scalability/seed_908270__n_farmers=100.json,SCALABILITY,908270,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,ad4fae9be06b5a656209be6c0a0e48deafcc5a7a208b371973c4cbb877447bec
scalability/seed_908270__n_farmers=25.json,SCALABILITY,908270,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,e991d0668e2715638719d3a513ece7a9963e0297e75fcdd2bbc6536037f35ad6
scalability/seed_908270__n_farmers=250.json,SCALABILITY,908270,COMPLETE,CLEAN,cb6aa1aa91fe9fbdefe4a00fc6b0c654497ab8ed2635c49190900327613b92d1
scalability/seed_908270__n_farmers=50.json,SCALABILITY,908270,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,2fd21c3fe9dec7086847fcf985bb1507bf7f881d5d44c68c48c95cdcf1130284
scalability/seed_908270__n_farmers=500.json,SCALABILITY,908270,COMPLETE,CLEAN,322d7b52181d67434a5664e2b5eed288f98eb224bdb80da297bdd60bed1164a5
scalability/seed_947906__n_farmers=100.json,SCALABILITY,947906,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,700190be8b0a0ce61db799c455901b75d446f4838f7fdac4cfc4d2e52dd3738e
scalability/seed_947906__n_farmers=25.json,SCALABILITY,947906,COMPLETE,Infeasible|proposed.phase4_e_star_alpha,8f254ea0153caf81c99912c1f5ed39d3b32439403c8244ab4c6d426d4e5b1401
